.id,Year,Sex,q0,e0,q45_60
HUN,1999,f,0.00742,75.5,0.10257322690093795
HUN,1999,m,0.00925,66.67,0.2499057987681046
HUN,2000,b,0.00936,71.76,0.1637328494950463
HUN,2000,f,0.00872,76.03,0.09736407591120466
HUN,2000,m,0.00997,67.49,0.23356707784883446
HUN,2001,b,0.00808,72.4,0.15937157377360245
HUN,2001,f,0.00745,76.56,0.09538043041544708
HUN,2001,m,0.00868,68.19,0.2267573316632424
HUN,2002,b,0.00728,72.51,0.1575923308969398
HUN,2002,f,0.00716,76.68,0.09405763836695957
HUN,2002,m,0.00739,68.28,0.2244982069542022
HUN,2003,b,0.00726,72.52,0.16011324946329286
HUN,2003,f,0.00653,76.66,0.095958004584215
HUN,2003,m,0.00795,68.32,0.22750804281774628
HUN,2004,b,0.00673,72.91,0.15832970119439493
HUN,2004,f,0.00605,77.1,0.09522388742263477
HUN,2004,m,0.00738,68.66,0.22469587356856735
HUN,2005,b,0.0063,72.86,0.1600612014794025
HUN,2005,f,0.00541,77.07,0.09360510143672018
HUN,2005,m,0.00714,68.61,0.2295084909819055
HUN,2006,b,0.00584,73.34,0.15680244073636318
HUN,2006,f,0.00522,77.55,0.09220961791138294
HUN,2006,m,0.00643,69.07,0.22446194871662106
HUN,2007,b,0.00589,73.43,0.15664430117419592
HUN,2007,f,0.00558,77.52,0.09510300045228937
HUN,2007,m,0.00618,69.25,0.22134060293844415
HUN,2008,b,0.00568,73.96,0.15065832617191532
HUN,2008,f,0.00502,77.97,0.09044865296656679
HUN,2008,m,0.00631,69.82,0.21402405367931365
HUN,2009,b,0.00511,74.18,0.14907931632789506
HUN,2009,f,0.00492,78.11,0.08989983937754098
HUN,2009,m,0.0053,70.11,0.21151153218527163
HUN,2010,b,0.00518,74.52,0.14419558372569008
HUN,2010,f,0.00493,78.31,0.08760286209865431
HUN,2010,m,0.00542,70.56,0.20400382785116788
HUN,2011,b,0.00495,74.91,0.138447504018539
HUN,2011,f,0.00453,78.48,0.08550627884561823
HUN,2011,m,0.00534,71.14,0.19427687736343902
HUN,2012,b,0.00491,75.18,0.13202998996178672
HUN,2012,f,0.00502,78.62,0.08251457047675848
HUN,2012,m,0.00481,71.55,0.1838833274486047
HUN,2013,b,0.0051,75.68,0.12494314435781295
HUN,2013,f,0.00429,79,0.08047725285409879
HUN,2013,m,0.00586,72.12,0.17160703644649555
HUN,2014,b,0.00461,75.85,0.12311484554930707
HUN,2014,f,0.00416,79.23,0.07778211720212302
HUN,2014,m,0.00503,72.25,0.17057859964913835
HUN,2015,b,0.00411,75.65,0.12320990882286564
HUN,2015,f,0.0037200000000000002,78.87,0.08070553823056159
HUN,2015,m,0.00447,72.23,0.16763680142480264
HUN,2016,b,0.00396,76.16,0.1180641834945646
HUN,2016,f,0.00365,79.57,0.07375513423427993
HUN,2016,m,0.00425,72.56,0.16401441331561195
HUN,2017,b,0.00348,76,0.11719250842941831
HUN,2017,f,0.00308,79.27,0.07562306570638344
HUN,2017,m,0.00386,72.55,0.16030542685890814
HUN,2018,b,0.00324,76.2,0.11413696984397026
HUN,2018,f,0.00318,79.53,0.07215284712782999
HUN,2018,m,0.0033,72.72,0.157328610335851
HUN,2019,b,0.00363,76.45,0.1097139671580355
HUN,2019,f,0.00319,79.68,0.06968979057170177
HUN,2019,m,0.00404,73.05,0.15069953377432854
HUN,2020,b,0.0034,75.72,0.11370417950451772
HUN,2020,f,0.00273,79.02,0.07241521902818648
HUN,2020,m,0.00404,72.32,0.15569066489484562
IRL,1950,b,0.04435,65.57,0.16343186147652677
IRL,1950,f,0.039,66.73,0.1442050230915053
IRL,1950,m,0.04938,64.5,0.18170834030335437
IRL,1951,b,0.04449,64.75,0.1760288088610119
IRL,1951,f,0.03819,66.11,0.15693637806421423
IRL,1951,m,0.05041,63.51,0.19409326581070374
IRL,1952,b,0.04177,67.16,0.15278303607467647
IRL,1952,f,0.03769,68.69,0.13319943418914093
IRL,1952,m,0.04565,65.77,0.17146541186129438
IRL,1953,b,0.03867,67.91,0.15319855327990195
IRL,1953,f,0.03404,69.22,0.13454409591939476
IRL,1953,m,0.04306,66.69,0.17104229074048416
IRL,1954,b,0.03768,68,0.15365004868447363
IRL,1954,f,0.03188,69.7,0.13484718766556214
IRL,1954,m,0.04315,66.46,0.17153951634290054
IRL,1955,b,0.03636,68,0.15134520639814697
IRL,1955,f,0.03185,69.65,0.13035770982287676
IRL,1955,m,0.04066,66.48,0.17138628739988615
IRL,1956,b,0.03519,68.96,0.14160273999925188
IRL,1956,f,0.03053,70.72,0.11870697386907203
IRL,1956,m,0.03961,67.34,0.16335345381337474
IRL,1957,b,0.03307,69,0.14619721060869273
IRL,1957,f,0.02863,70.64,0.12382990364940372
IRL,1957,m,0.03728,67.49,0.1675728730258923
IRL,1958,b,0.03463,69.27,0.14045133372074525
IRL,1958,f,0.02958,71.13,0.11894030035383019
IRL,1958,m,0.03943,67.57,0.16114537934994344
IRL,1959,b,0.03183,69.42,0.13918380661836316
IRL,1959,f,0.02751,71.42,0.11793055368662575
IRL,1959,m,0.03595,67.6,0.15954314644494738
IRL,1960,b,0.02867,70.17,0.13600307772382225
IRL,1960,f,0.02444,71.99,0.11704463406985122
IRL,1960,m,0.0327,68.48,0.1541698202787395
IRL,1961,b,0.02938,69.64,0.13539852017102239
IRL,1961,f,0.02635,71.6,0.11067421176883796
IRL,1961,m,0.03226,67.85,0.15872992249988294
IRL,1962,b,0.02909,69.95,0.13591713459492483
IRL,1962,f,0.02533,72.11,0.10978597732244
IRL,1962,m,0.03267,67.97,0.1605226558603461
IRL,1963,b,0.02665,70.19,0.13566093387775635
IRL,1963,f,0.02289,72.26,0.11059803769358545
IRL,1963,m,0.03022,68.29,0.15925461739710745
IRL,1964,b,0.0266,70.45,0.13596306042647033
IRL,1964,f,0.02406,72.59,0.10784320721087415
IRL,1964,m,0.02902,68.49,0.16219290062969227
IRL,1965,b,0.02476,70.64,0.13267317738645978
IRL,1965,f,0.02156,72.94,0.10740362375040191
IRL,1965,m,0.0278,68.55,0.15617913935298322
IRL,1966,b,0.02425,70.15,0.13783079936883813
IRL,1966,f,0.02115,72.44,0.1117812494706586
IRL,1966,m,0.02718,68.1,0.16203122332395847
IRL,1967,b,0.02396,71.2,0.1311683825115193
IRL,1967,f,0.02108,73.52,0.10437362084962876
IRL,1967,m,0.02666,69.08,0.15607405172799993
IRL,1968,b,0.02076,70.88,0.1341447353133396
IRL,1968,f,0.01942,73.27,0.1083372885172762
IRL,1968,m,0.02202,68.72,0.15814140200972004
IRL,1969,b,0.02064,70.8,0.1358118262679754
IRL,1969,f,0.01916,73.08,0.10959851412769095
IRL,1969,m,0.02204,68.72,0.16038768141448945
IRL,1970,b,0.01944,70.83,0.1383455013510414
IRL,1970,f,0.01755,73.33,0.10810725349706107
IRL,1970,m,0.02124,68.58,0.16673530890029253
IRL,1971,b,0.01829,71.62,0.13173984404142225
IRL,1971,f,0.01584,74.18,0.10521091933616067
IRL,1971,m,0.0206,69.29,0.15701898474170084
IRL,1972,b,0.01813,70.96,0.1337002094283496
IRL,1972,f,0.01603,73.57,0.10510650382748477
IRL,1972,m,0.0201,68.59,0.16108729459624138
IRL,1973,b,0.01786,71.17,0.13478756117450308
IRL,1973,f,0.01555,73.88,0.10560456873513657
IRL,1973,m,0.02003,68.72,0.16291589964335218
IRL,1974,b,0.01772,71.11,0.13376192087984495
IRL,1974,f,0.01469,73.84,0.10459241714796286
IRL,1974,m,0.02058,68.64,0.16203546273243852
IRL,1975,b,0.01718,71.69,0.12910533895199594
IRL,1975,f,0.0153,74.46,0.10177862131445203
IRL,1975,m,0.01895,69.17,0.1556577353552936
IRL,1976,b,0.01553,71.8,0.12688071384423327
IRL,1976,f,0.01389,74.47,0.09561560909004929
IRL,1976,m,0.01708,69.36,0.15720220753190184
IRL,1977,b,0.01559,71.94,0.12567465983167647
IRL,1977,f,0.0143,74.63,0.09627160356804976
IRL,1977,m,0.01681,69.49,0.15436957966546216
IRL,1978,b,0.01484,71.93,0.12932278797423025
IRL,1978,f,0.01366,74.77,0.09659164416816646
IRL,1978,m,0.01596,69.35,0.16127905259799036
IRL,1979,b,0.01287,72.18,0.12754186652437594
IRL,1979,f,0.01097,75.29,0.09508733916847079
IRL,1979,m,0.01468,69.39,0.15930394268206616
IRL,1980,b,0.01115,72.54,0.12520197080375073
IRL,1980,f,0.01009,75.39,0.09085994030110411
IRL,1980,m,0.01214,69.93,0.15881510277632793
IRL,1981,b,0.01016,72.89,0.11914422479124642
IRL,1981,f,0.00921,75.88,0.08892885307718956
IRL,1981,m,0.01107,70.16,0.14887276503461333
IRL,1982,b,0.0104,73.16,0.11522076600298436
IRL,1982,f,0.00957,76.09,0.08689632476670706
IRL,1982,m,0.01119,70.47,0.14309015778628786
IRL,1983,b,0.00982,73.18,0.11699405970527066
IRL,1983,f,0.0091,76.22,0.08634957205205596
IRL,1983,m,0.0105,70.4,0.14708600864180355
IRL,1984,b,0.00949,73.62,0.11308181506011927
IRL,1984,f,0.00796,76.55,0.08408817762531828
IRL,1984,m,0.01091,70.91,0.14168837398726897
IRL,1985,b,0.00874,73.56,0.10897189179471667
IRL,1985,f,0.00801,76.63,0.07752129943600117
IRL,1985,m,0.00943,70.76,0.13977522091865646
IRL,1986,b,0.00888,73.61,0.10794244086289495
IRL,1986,f,0.00819,76.62,0.08219893856049088
IRL,1986,m,0.00953,70.85,0.13296007225602702
IRL,1987,b,0.00778,74.41,0.10244576787298776
IRL,1987,f,0.00668,77.36,0.07369046611069607
IRL,1987,m,0.00882,71.65,0.13025595346778585
IRL,1988,b,0.00854,74.43,0.0997324663545579
IRL,1988,f,0.00775,77.32,0.07493463986052518
IRL,1988,m,0.00929,71.7,0.12371291608167934
IRL,1989,b,0.00791,74.45,0.09797916848180421
IRL,1989,f,0.00669,77.3,0.0744638097521676
IRL,1989,m,0.00907,71.74,0.12063328049111144
IRL,1990,b,0.00824,74.84,0.09441873001916068
IRL,1990,f,0.00725,77.72,0.07199008319317157
IRL,1990,m,0.00918,72.11,0.11599119293577975
IRL,1991,b,0.00754,75.03,0.09049581292367337
IRL,1991,f,0.00652,77.9,0.06567018562970939
IRL,1991,m,0.0085,72.29,0.11425658910310665
IRL,1992,b,0.00634,75.43,0.08868777846074427
IRL,1992,f,0.00533,78.29,0.07012329969900843
IRL,1992,m,0.00728,72.68,0.10653403930495597
IRL,1993,b,0.00604,75.29,0.08790672107972386
IRL,1993,f,0.00549,78.16,0.0651287845768519
IRL,1993,m,0.00655,72.56,0.10972002949464221
IRL,1994,b,0.00569,75.8,0.08438902582267682
IRL,1994,f,0.00492,78.65,0.06484840139296988
IRL,1994,m,0.0064,73.05,0.10320912222866374
IRL,1995,b,0.00633,75.48,0.08411908728678708
IRL,1995,f,0.00576,78.31,0.06347607825270418
IRL,1995,m,0.00686,72.76,0.10389736498116331
IRL,1996,b,0.00616,75.83,0.07910346711015004
IRL,1996,f,0.00564,78.7,0.058314844110082364
IRL,1996,m,0.00666,73.06,0.09906317003908127
IRL,1997,b,0.00621,75.98,0.07999378017312286
IRL,1997,f,0.00627,78.67,0.06046911516855624
IRL,1997,m,0.00615,73.36,0.09871274853486567
IRL,1998,b,0.00598,76.19,0.07865309516488128
IRL,1998,f,0.00469,79.08,0.05815639450614807
IRL,1998,m,0.0072,73.4,0.09820573490721729
IRL,1999,b,0.00591,76.09,0.0790383229099133
IRL,1999,f,0.00557,78.84,0.060170738316817185
IRL,1999,m,0.00623,73.42,0.09716675343536219
IRL,2000,b,0.00622,76.54,0.07558122381783772
IRL,2000,f,0.00513,79.18,0.058236086311181934
IRL,2000,m,0.00724,73.94,0.09217679712901727
IRL,2001,b,0.00603,77.1,0.07206114292829946
IRL,2001,f,0.00573,79.76,0.055412554345701026
IRL,2001,m,0.0063,74.48,0.08809421455408628
IRL,2002,b,0.00536,77.59,0.06961956035525185
IRL,2002,f,0.0049,80.27,0.04967789910379683
IRL,2002,m,0.0058,74.95,0.08876214553856632
IRL,2003,b,0.00538,78.11,0.06787435691755028
IRL,2003,f,0.0045,80.56,0.05296668763493251
IRL,2003,m,0.00622,75.63,0.08224384325455514
IRL,2004,b,0.00467,78.51,0.06548038973483727
IRL,2004,f,0.00448,80.99,0.050128058980098866
IRL,2004,m,0.00486,76.01,0.08032870786781499
IRL,2005,b,0.00385,78.91,0.06197722711756892
IRL,2005,f,0.00423,81.18,0.049286320976693054
IRL,2005,m,0.0035,76.6,0.07426283866694494
IRL,2006,b,0.00406,79.15,0.06194569937430905
IRL,2006,f,0.00327,81.53,0.04966862683293227
IRL,2006,m,0.0048,76.76,0.07388050696580184
IRL,2007,b,0.00339,79.57,0.06016871605391705
IRL,2007,f,0.00318,81.86,0.04551245301544815
IRL,2007,m,0.0036,77.24,0.07437561293787931
IRL,2008,b,0.00391,79.79,0.059504188394918445
IRL,2008,f,0.00343,82.08,0.04766987975847892
IRL,2008,m,0.00436,77.48,0.07106677916361559
IRL,2009,b,0.00333,80.09,0.059087474739330514
IRL,2009,f,0.00285,82.47,0.046822398043088964
IRL,2009,m,0.00379,77.68,0.07112279834181567
IRL,2010,b,0.00366,80.6,0.05479691263709052
IRL,2010,f,0.00324,82.84,0.043382463782832614
IRL,2010,m,0.00406,78.31,0.06603851138472416
IRL,2011,b,0.00357,80.73,0.054247069369327106
IRL,2011,f,0.00313,82.88,0.042528158416080264
IRL,2011,m,0.004,78.52,0.06580530993432299
IRL,2012,b,0.00331,80.85,0.054085523908916966
IRL,2012,f,0.00349,82.99,0.04351900938634157
IRL,2012,m,0.00314,78.68,0.06459060154976204
IRL,2013,b,0.00358,81.07,0.052925603546260636
IRL,2013,f,0.00314,83.1,0.04215427321987775
IRL,2013,m,0.00399,79,0.06364177524171699
IRL,2014,b,0.00337,81.42,0.04995575995455692
IRL,2014,f,0.0029,83.45,0.03965333336344212
IRL,2014,m,0.00382,79.34,0.06028835996846715
IRL,2015,b,0.00351,81.55,0.05006123801418538
IRL,2015,f,0.00319,83.44,0.04107006616729092
IRL,2015,m,0.0038,79.62,0.05906877382592346
IRL,2016,b,0.00307,81.7,0.04790424381364977
IRL,2016,f,0.00275,83.6,0.03850764337392354
IRL,2016,m,0.00337,79.77,0.05730178939595498
IRL,2017,b,0.00298,82.11,0.04556890476554876
IRL,2017,f,0.00317,83.92,0.03485489679020837
IRL,2017,m,0.0028,80.27,0.056343360101507534
IRL,2018,b,0.00281,82.12,0.04706143705698418
IRL,2018,f,0.00247,83.98,0.0373861659318927
IRL,2018,m,0.00314,80.24,0.05682693172081088
IRL,2019,b,0.00314,82.39,0.046765745500995326
IRL,2019,f,0.0029,84.38,0.03546413124822567
IRL,2019,m,0.00337,80.4,0.05810694379004089
IRL,2020,b,0.00284,82.35,0.04460056928082223
IRL,2020,f,0.00291,84.14,0.03595716238051794
IRL,2020,m,0.00278,80.56,0.0533345376908696
ISL,1838,b,0.30802,32.54,0.3905704347324255
ISL,1838,f,0.29396,34.38,0.3261585846577254
ISL,1838,m,0.32128,30.7,0.4678193866296533
ISL,1839,b,0.31638,28.07,0.4064985102314611
ISL,1839,f,0.31449,29.56,0.35159326196433693
ISL,1839,m,0.31821,26.58,0.47255588985358
ISL,1840,b,0.30034,32.08,0.3354719114473692
ISL,1840,f,0.29019,32.78,0.30040349539146705
ISL,1840,m,0.30986,31.36,0.37319821134270836
ISL,1841,b,0.2608,40.35,0.2542814403575412
ISL,1841,f,0.25133,42.06,0.23818700875633525
ISL,1841,m,0.2698,38.72,0.2721267130902627
ISL,1842,b,0.21819,40.23,0.32515726910590503
ISL,1842,f,0.19053,45.2,0.298696215904816
ISL,1842,m,0.24436,35.7,0.35562124270830986
ISL,1843,b,0.35604,25.5,0.6868310202916956
ISL,1843,f,0.32134,28.35,0.6579531055264134
ISL,1843,m,0.3884,22.93,0.7199479616083071
ISL,1844,b,0.23031,42.97,0.24880711680003476
ISL,1844,f,0.21555,45.05,0.23544381990763086
ISL,1844,m,0.24476,40.85,0.2655795236056976
ISL,1845,b,0.24747,41.47,0.32624675916022783
ISL,1845,f,0.22838,43.84,0.32798721513516105
ISL,1845,m,0.26526,39.23,0.325005937822746
ISL,1846,b,0.53411,18.68,0.6210443916438217
ISL,1846,f,0.52039,19.19,0.619660404149325
ISL,1846,m,0.5467,18.22,0.6227665020933304
ISL,1847,b,0.36493,33.41,0.2734484049318141
ISL,1847,f,0.34695,36.46,0.2600660217978149
ISL,1847,m,0.38195,30.47,0.2892278525731654
ISL,1848,b,0.25318,41.78,0.26349857054994763
ISL,1848,f,0.21969,44.82,0.2562009973804156
ISL,1848,m,0.28578,38.76,0.27187792283117207
ISL,1849,b,0.2501,37.34,0.18045722449366208
ISL,1849,f,0.22213,40.33,0.1429997717301006
ISL,1849,m,0.2774,34.67,0.22419755505152295
ISL,1850,b,0.25349,36.74,0.19846934769417623
ISL,1850,f,0.24332,38.39,0.17956774255592334
ISL,1850,m,0.26336,35.3,0.22081782425982788
ISL,1851,b,0.24875,30.14,0.2744006451475821
ISL,1851,f,0.21897,32.87,0.20941657450783513
ISL,1851,m,0.27607,27.62,0.34564507680709966
ISL,1852,b,0.21969,42.15,0.27058305354805734
ISL,1852,f,0.21017,43.78,0.21680949841426012
ISL,1852,m,0.22856,40.5,0.3315855114356434
ISL,1853,b,0.20214,48.69,0.22550358314326902
ISL,1853,f,0.19752,52.31,0.19816002368678576
ISL,1853,m,0.2066,45.1,0.2576854758127687
ISL,1854,b,0.22211,43.16,0.2534588883458214
ISL,1854,f,0.21035,47.25,0.21507922522570533
ISL,1854,m,0.23306,39.43,0.29776679342983947
ISL,1855,b,0.24896,38.24,0.3845928908606412
ISL,1855,f,0.21785,41.25,0.3501399652770114
ISL,1855,m,0.27688,35.43,0.424987065365232
ISL,1856,b,0.23639,42.41,0.2642920907667726
ISL,1856,f,0.21756,46.65,0.23006107996480707
ISL,1856,m,0.2548,38.47,0.3050667235365936
ISL,1857,b,0.22535,39.52,0.2324053318883461
ISL,1857,f,0.20919,43.04,0.19068544297694112
ISL,1857,m,0.24139,36.22,0.28261537480349896
ISL,1858,b,0.22547,34.88,0.3095259734797854
ISL,1858,f,0.2191,36.7,0.27680083394121424
ISL,1858,m,0.23179,33.06,0.3489788896135554
ISL,1859,b,0.27718,29.82,0.4276876923593218
ISL,1859,f,0.27727,31.87,0.35169740599452204
ISL,1859,m,0.2771,27.87,0.5119698721392221
ISL,1860,b,0.30691,19.84,0.4593128009149119
ISL,1860,f,0.29033,21.54,0.37183928738005756
ISL,1860,m,0.3231,18.29,0.554543287955997
ISL,1861,b,0.26808,27.18,0.32939149534227474
ISL,1861,f,0.24677,29.36,0.25684736758966564
ISL,1861,m,0.28839,25.09,0.4147156888065807
ISL,1862,b,0.31555,27.1,0.5679977187647468
ISL,1862,f,0.30844,28.54,0.5440909356305128
ISL,1862,m,0.3221,25.66,0.5971687105083593
ISL,1863,b,0.22273,35.22,0.4316245451301921
ISL,1863,f,0.21601,39.22,0.3273610247321712
ISL,1863,m,0.22886,31.83,0.5469829529416478
ISL,1864,b,0.23565,34.97,0.3560040216662861
ISL,1864,f,0.22448,38.87,0.3334916227634256
ISL,1864,m,0.24602,31.35,0.38482128629591206
ISL,1865,b,0.22621,34.24,0.4008165397665109
ISL,1865,f,0.20578,37.3,0.3452874513148756
ISL,1865,m,0.24417,31.41,0.4698574304181069
ISL,1866,b,0.27433,27.28,0.5891155391144056
ISL,1866,f,0.259,28.95,0.5197121938783507
ISL,1866,m,0.28814,25.7,0.6658711011602033
ISL,1867,b,0.24858,37.67,0.30981607693524793
ISL,1867,f,0.22261,42.89,0.21982411791158885
ISL,1867,m,0.27342,32.96,0.41480020099423665
ISL,1868,b,0.2572,34.79,0.36792853874148956
ISL,1868,f,0.23039,38.8,0.3127602354492963
ISL,1868,m,0.28365,31.04,0.43228065204847443
ISL,1869,b,0.30961,28.17,0.3999462079442666
ISL,1869,f,0.28272,30.21,0.3540747156688603
ISL,1869,m,0.33554,26.16,0.4546367709251451
ISL,1870,b,0.21848,38.44,0.3365867373525506
ISL,1870,f,0.18902,42.66,0.2752744716544252
ISL,1870,m,0.24532,34.54,0.4136800888155693
ISL,1871,b,0.24618,35.13,0.3333092296106661
ISL,1871,f,0.23026,38.23,0.2800812207014781
ISL,1871,m,0.26102,32.25,0.40112945703365466
ISL,1872,b,0.33427,25.31,0.37879746924463253
ISL,1872,f,0.3434,26.02,0.31889337362218717
ISL,1872,m,0.32561,24.47,0.451712408798698
ISL,1873,b,0.19632,36.69,0.43959089561635944
ISL,1873,f,0.17914,38.6,0.3901286693216831
ISL,1873,m,0.21233,34.77,0.49996489984352954
ISL,1874,b,0.16575,39.63,0.24031323262784365
ISL,1874,f,0.16065,41.89,0.2318359083806356
ISL,1874,m,0.17078,37.3,0.25092041555766287
ISL,1875,b,0.18041,36.61,0.28381869519498837
ISL,1875,f,0.16505,40.38,0.23438678489536025
ISL,1875,m,0.19554,33.25,0.344004667555302
ISL,1876,b,0.18462,40.34,0.2447258795086955
ISL,1876,f,0.17611,43.17,0.21268588915006081
ISL,1876,m,0.19327,37.4,0.28543263673564434
ISL,1877,b,0.14301,44.69,0.24010090259910488
ISL,1877,f,0.1289,48.39,0.21133077117011612
ISL,1877,m,0.15719,40.98,0.27603239714538497
ISL,1878,b,0.18192,41.37,0.30399368906038426
ISL,1878,f,0.16106,44.55,0.27518221082812944
ISL,1878,m,0.2025,38.23,0.3378820290593222
ISL,1879,b,0.13976,39.49,0.4327371887340212
ISL,1879,f,0.13391,44.7,0.31544590953220375
ISL,1879,m,0.14561,34.99,0.5521071991973288
ISL,1880,b,0.16898,42.41,0.24417144949565717
ISL,1880,f,0.15848,44.79,0.22083965610514467
ISL,1880,m,0.17942,39.95,0.2727868132442156
ISL,1881,b,0.22448,35.96,0.26287630698504794
ISL,1881,f,0.23446,37.4,0.19853546650848164
ISL,1881,m,0.21484,34.36,0.3386803761448838
ISL,1882,b,0.4111,17.94,0.32371081131142343
ISL,1882,f,0.3918,19.01,0.29281008136899245
ISL,1882,m,0.42812,16.94,0.3609546217016769
ISL,1883,b,0.27123,29.78,0.33172053719061023
ISL,1883,f,0.25732,31.99,0.28094641076076676
ISL,1883,m,0.28388,27.62,0.39262038157750145
ISL,1884,b,0.15165,42.11,0.28760732917908893
ISL,1884,f,0.13194,45.37,0.23477846801109536
ISL,1884,m,0.16923,38.91,0.3525396655963178
ISL,1885,b,0.14813,45.64,0.23500854074469957
ISL,1885,f,0.11391,48.91,0.2213042875689738
ISL,1885,m,0.17971,42.45,0.2541522155587862
ISL,1886,b,0.13705,45.05,0.2618906820546725
ISL,1886,f,0.12915,47.31,0.24084171246661856
ISL,1886,m,0.14471,42.87,0.28845979833413493
ISL,1887,b,0.1559,40.69,0.37159287238057004
ISL,1887,f,0.14849,44.6,0.2926539615971302
ISL,1887,m,0.16284,37.04,0.46178673084436905
ISL,1888,b,0.12906,46.76,0.29832327637177425
ISL,1888,f,0.12204,51,0.2374559502799345
ISL,1888,m,0.13575,42.73,0.3688751303980602
ISL,1889,b,0.1012,52.51,0.26100346122378326
ISL,1889,f,0.09909,54.36,0.25090428214239135
ISL,1889,m,0.10323,50.45,0.2735707781012444
ISL,1890,b,0.22809,36.76,0.3696625827701078
ISL,1890,f,0.20764,39.06,0.3315533116395738
ISL,1890,m,0.24736,34.46,0.4148539296770497
ISL,1891,b,0.14899,47.33,0.23056346738958244
ISL,1891,f,0.15798,45.99,0.1908425624620036
ISL,1891,m,0.1401,48.59,0.2799221489706244
ISL,1892,b,0.10483,52.79,0.26534072909767226
ISL,1892,f,0.09107,55.59,0.20685660282188278
ISL,1892,m,0.11776,49.91,0.3330018346461141
ISL,1893,b,0.09139,52.57,0.2732531376657348
ISL,1893,f,0.07799,57.13,0.21831372802893179
ISL,1893,m,0.10383,48.23,0.33648504256238077
ISL,1894,b,0.12668,44.8,0.3985071034435417
ISL,1894,f,0.10785,49.24,0.33115555527849594
ISL,1894,m,0.1441,40.74,0.4717546100282384
ISL,1895,b,0.13707,52.37,0.2361073586714597
ISL,1895,f,0.12327,54.37,0.2089033430942434
ISL,1895,m,0.15094,50.18,0.26991657597800156
ISL,1896,b,0.10437,53.17,0.20259687024438588
ISL,1896,f,0.09142,55.89,0.1745495729431813
ISL,1896,m,0.1175,50.33,0.23730224771264674
ISL,1897,b,0.12839,48.58,0.24796988744636916
ISL,1897,f,0.12695,50.9,0.18015859065178497
ISL,1897,m,0.12977,46.17,0.3252610042360974
ISL,1898,b,0.14497,44.35,0.31734185936638515
ISL,1898,f,0.14132,47.91,0.23740270131801433
ISL,1898,m,0.1484,40.94,0.4071960709074557
ISL,1899,b,0.09274,49.75,0.2878230579203157
ISL,1899,f,0.07873,53.45,0.22279155453290755
ISL,1899,m,0.10602,46.16,0.36137697553702575
ISL,1900,b,0.12639,46.59,0.2930286165224274
ISL,1900,f,0.11694,49.56,0.24875724461028614
ISL,1900,m,0.13558,43.68,0.3444841799771333
ISL,1901,b,0.0833,52.93,0.21826585171752433
ISL,1901,f,0.07355,56.35,0.174719335725819
ISL,1901,m,0.09264,49.48,0.2707914912533186
ISL,1902,b,0.11894,50.93,0.17622549973386148
ISL,1902,f,0.11081,52.4,0.1719402049685126
ISL,1902,m,0.12663,49.5,0.1800972573456019
ISL,1903,b,0.1224,48.7,0.19750837583809966
ISL,1903,f,0.12738,49.78,0.1700377860728307
ISL,1903,m,0.11769,47.39,0.23006186736916867
ISL,1904,b,0.07701,52.67,0.21896811729811083
ISL,1904,f,0.07419,54.97,0.18530524236228785
ISL,1904,m,0.07952,50.27,0.2574992354982647
ISL,1905,b,0.10598,49.45,0.26321046974488305
ISL,1905,f,0.09284,52.89,0.2060155327796802
ISL,1905,m,0.11785,46.17,0.32696202063259916
ISL,1906,b,0.08343,53.51,0.22181482648011142
ISL,1906,f,0.06153,59.11,0.16838101828454255
ISL,1906,m,0.1031,48.39,0.2827321779953438
ISL,1907,b,0.11561,49.76,0.21897876254007986
ISL,1907,f,0.10389,52.37,0.18228568507160203
ISL,1907,m,0.12621,47.13,0.26146943764392616
ISL,1908,b,0.16219,45.71,0.20517828245294578
ISL,1908,f,0.14772,48.83,0.19621423657340575
ISL,1908,m,0.17564,42.69,0.21544465105025212
ISL,1909,b,0.12023,52.46,0.18303989914842378
ISL,1909,f,0.11584,53.04,0.15242898596209054
ISL,1909,m,0.12429,51.68,0.21846391118876907
ISL,1910,b,0.10211,52.64,0.20327446208758115
ISL,1910,f,0.09847,54.59,0.15992404981211783
ISL,1910,m,0.10535,50.57,0.2526982668855855
ISL,1911,b,0.08094,55.39,0.20165748374261905
ISL,1911,f,0.07335,58.08,0.16215714622020194
ISL,1911,m,0.08805,52.73,0.24675861220892892
ISL,1912,b,0.06667,55.99,0.17103228638537038
ISL,1912,f,0.05804,59.38,0.14346491434736264
ISL,1912,m,0.07507,52.66,0.20365001408873729
ISL,1913,b,0.06604,58.94,0.1670450034683716
ISL,1913,f,0.05199,61.23,0.13137025267767866
ISL,1913,m,0.07933,56.55,0.20780765203056428
ISL,1914,b,0.09195,51.91,0.22459468972030183
ISL,1914,f,0.07285,55.51,0.19149346763231545
ISL,1914,m,0.11001,48.38,0.26309134789308164
ISL,1915,b,0.06977,53.52,0.24638328476445415
ISL,1915,f,0.06599,56.4,0.17971233859860591
ISL,1915,m,0.07339,50.61,0.31988310479230253
ISL,1916,b,0.0797,54.41,0.18981413349306064
ISL,1916,f,0.06157,58.5,0.15058186094708792
ISL,1916,m,0.09618,50.51,0.23511571027489553
ISL,1917,b,0.06012,59,0.17176757920424812
ISL,1917,f,0.04541,61.52,0.13834810213300808
ISL,1917,m,0.07355,56.42,0.2105735671231922
